390,178,212
991,933,58
1398,1090,308
263,248,15
663,268,395
925,774,151
317,266,51
1206,1037,169
190,181,9
1351,1023,328
1050,891,159
522,207,315
941,922,19
1110,1054,56
247,222,25
1015,935,80
1021,1011,10
236,214,22
1742,1179,563
291,210,81
243,230,13
1059,1046,13
415,194,221
976,963,13
1557,1041,516
238,231,7
955,934,21
600,177,423
858,850,8
1094,1077,17
199,193,6
1068,954,114
205,196,9
1007,994,13
601,240,361
253,242,11
1399,990,409
240,197,43
323,201,122
248,222,26
1008,1002,6
1008,1002,6
1011,1004,7
308,209,99
225,212,13
975,959,16
240,228,12
961,913,48
1036,1014,22
359,196,163
856,829,27
1157,1082,75
1087,833,254
1143,191,952
224,211,13
996,954,42
224,214,10
461,209,252
961,954,7
671,205,466
234,218,16
1261,1027,234
669,219,450
512,217,295
398,214,184
1320,950,370
1069,1067,2
357,206,151
1143,225,918
249,184,65
1007,1002,5
289,154,135
1080,1066,14
476,267,209
1076,1071,5
234,228,6
257,208,49
438,216,222
879,859,20
963,918,45
224,216,8
218,216,2
1019,962,57
907,900,7
1234,977,257
1122,919,203
243,226,17
211,200,11
550,199,351
618,209,409
1361,850,511
182,165,17
1041,1035,6
1041,1021,20
194,171,23
995,938,57
236,208,28
1026,935,91
1377,977,400
247,203,44
1476,965,511
251,241,10
199,172,27
292,193,99
1445,981,464
915,191,724
207,203,4
206,201,5
871,206,665
946,936,10
175,171,4
846,260,586
253,245,8
1830,1064,766
1092,1065,27
262,255,7
214,211,3
1421,1020,401
1380,937,443
333,195,138
1064,1050,14
1011,992,19
279,185,94
162,154,8
243,226,17
1050,1046,4
174,168,6
231,211,20
210,202,8
1011,1008,3
247,235,12
1154,1058,96
261,243,18
1054,1039,15
955,942,13
1031,1027,4
1028,998,30
347,247,100
242,228,14
1118,1017,101
1108,956,152
229,218,11
1189,1030,159
1897,1085,812
1386,1002,384
454,229,225
1115,984,131
241,235,6
1132,1085,47
1060,1044,16
973,971,2
168,151,17
194,188,6
364,265,99
1037,1030,7
227,194,33
306,239,67
1534,1082,452
531,185,346
996,957,39
1217,1088,129
702,214,488
826,266,560
785,209,576
1182,1037,145
1238,1167,71
228,217,11
259,243,16
1544,1068,476
237,230,7
380,241,139
245,230,15
1034,1031,3
1487,1048,439
1526,1071,455
365,205,160
1145,1107,38
398,196,202
485,175,310
286,194,92
213,193,20
419,202,217
963,949,14
1381,1074,307
209,203,6
391,199,192
222,167,55
172,161,11
247,238,9
279,258,21
581,170,411
409,209,200
236,225,11
1102,920,182
1067,1007,60
1073,921,152
423,235,188
239,215,24
334,238,96
1001,974,27
484,199,285
954,834,120
889,239,650
1084,1001,83
989,953,36
1561,1083,478
978,965,13
233,177,56
224,221,3
450,234,216
1069,1044,25
226,213,13
1185,1079,106
296,239,57
1538,1057,481
924,789,135
199,174,25
975,954,21
1321,1005,316
901,895,6
968,949,19
1801,978,823
898,889,9
529,213,316
378,207,171
363,198,165
890,883,7
241,222,19
1476,964,512
396,185,211
243,227,16
235,220,15
926,922,4
1002,990,12
188,175,13
1201,183,1018
886,872,14
1017,1007,10
861,174,687
966,199,767
1114,941,173
839,832,7
844,219,625
224,199,25
1092,824,268
484,207,277
492,223,269
209,197,12
1176,1067,109
209,202,7
1289,925,364
1014,1002,12
1139,1055,84
1352,956,396
1146,1049,97
1480,1067,413
235,208,27
1141,801,340
1183,1084,99
1236,1076,160
229,224,5
197,194,3
232,227,5
239,220,19
237,224,13
253,239,14
693,212,481
1063,1044,19
239,194,45
1035,1023,12
291,215,76
1368,936,432
426,253,173
388,197,191
1108,1103,5
541,165,376
965,955,10
1491,1029,462
1312,960,352
200,196,4
935,912,23
1552,879,673
975,217,758
778,770,8
873,856,17
204,186,18
1225,918,307
876,871,5
577,189,388
1554,941,613
352,166,186
761,742,19
229,209,20
362,180,182
1559,924,635
204,201,3
1016,889,127
885,881,4
859,846,13
1260,846,414
1137,875,262
1255,862,393
901,861,40
214,208,6
910,900,10
203,197,6
230,227,3
1004,961,43
219,183,36
259,223,36
211,201,10
830,804,26
1904,972,932
771,730,41
714,240,474
922,912,10
1110,893,217
921,910,11
1241,830,411
190,179,11
831,821,10
1075,878,197
206,203,3
335,195,140
536,213,323
1227,977,250
224,216,8
918,914,4
301,221,80
960,953,7
711,203,508
802,798,4
849,832,17
835,180,655
879,865,14
1133,810,323
360,203,157
891,833,58
758,174,584
710,193,517
1002,919,83
920,915,5
798,795,3
971,954,17
805,784,21
199,190,9
1177,920,257
865,809,56
818,813,5
105,95,10
1201,965,236
204,193,11
177,172,5
743,739,4
832,188,644
238,226,12
155,149,6
877,869,8
759,743,16
709,704,5
1119,796,323
691,684,7
657,654,3
135,132,3
590,580,10
158,134,24
1616,587,1029
160,157,3
743,740,3
185,172,13
202,192,10
217,169,48
160,153,7
628,620,8
762,625,137
163,148,15
621,619,2
665,656,9
856,208,648
236,224,12
619,615,4
751,744,7
206,175,31
714,706,8
1663,863,800
883,877,6
723,716,7
1394,823,571
268,208,60
185,168,17
816,810,6
159,152,7
1033,860,173
1191,789,402
799,784,15
971,965,6
191,184,7
228,220,8
443,208,235
220,202,18
392,183,209
948,875,73
216,200,16
333,198,135
197,176,21
213,203,10
387,226,161
310,192,118
173,164,9
906,904,2
355,209,146
960,955,5
917,908,9
920,917,3
792,695,97
778,722,56
182,177,5
838,789,49
204,194,10
380,211,169
872,862,10
478,184,294
198,195,3
201,196,5
219,210,9
929,923,6
514,188,326
869,860,9
406,181,225
332,191,141
894,889,5
202,177,25
807,797,10
974,965,9
215,195,20
191,186,5
776,750,26
1083,931,152
218,206,12
886,879,7
180,169,11
1306,951,355
906,902,4
885,877,8
427,168,259
1082,862,220
222,207,15
1222,921,301
232,206,26
184,174,10
1027,928,99
930,924,6
171,166,5
383,191,192
895,886,9
193,182,11
920,914,6
387,162,225
1066,1058,8
155,104,51
414,152,262
1052,785,267
227,209,18
858,815,43
205,198,7
951,944,7
1243,966,277
939,915,24
252,213,39
204,134,70
185,157,28
299,198,101
212,198,14
818,814,4
208,204,4
241,197,44
939,930,9
909,900,9
205,162,43
854,852,2
982,952,30
1168,885,283
1079,916,163
219,205,14
865,852,13
838,829,9
252,230,22
995,987,8
193,190,3
1245,947,298
1390,986,404
1037,910,127
1292,973,319
750,227,523
1128,818,310
209,199,10
873,857,16
954,869,85
204,187,17
1838,932,906
302,192,110
938,922,16
1455,976,479
951,946,5
985,950,35
865,863,2
222,183,39
210,195,15
218,211,7
769,713,56
873,799,74
424,183,241
867,808,59
768,752,16
942,842,100
219,211,8
560,195,365
308,220,88
1382,936,446
279,262,17
205,202,3
946,934,12
475,180,295
932,925,7
949,947,2
965,961,4
276,192,84
339,166,173
1215,914,301
176,166,10
932,922,10
173,171,2
881,867,14
943,775,168
198,191,7
955,927,28
371,185,186
911,835,76
227,223,4
826,823,3
249,246,3
975,966,9
266,227,39
1029,1021,8
1058,1043,15
928,919,9
946,934,12
226,178,48
328,213,115
957,950,7
1065,1057,8
361,156,205
940,922,18
1281,956,325
1118,833,285
517,242,275
1076,1023,53
371,242,129
221,213,8
279,187,92
214,206,8
1059,959,100
977,968,9
944,936,8
876,833,43
150,131,19
833,819,14
1014,887,127
890,882,8
971,829,142
560,193,367
967,893,74
315,243,72
910,899,11
157,141,16
145,138,7
747,744,3
875,839,36
1300,843,457
164,154,10
734,726,8
107,101,6
862,692,170
629,626,3
672,660,12
639,526,113
177,157,20
149,146,3
372,109,263
560,555,5
1057,635,422
122,116,6
310,128,182
129,124,5
786,548,238
96,86,10
246,118,128
122,115,7
139,133,6
356,353,3
